Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
4719,7,0,2,AND,1,1,0.224311
4719,8,0,2,AND,1,2,6.63656
4720,0,0,0,AND,1,0,8.40175
4720,1,0,0,AND,1,1,2.87301
4720,2,0,0,AND,1,2,9.03867
4720,3,0,1,AND,1,0,3.27982
4720,4,0,1,AND,1,1,5.58611
4720,5,0,1,AND,1,2,0.661031
4720,6,0,2,AND,1,0,9.76684
4720,7,0,2,AND,1,1,1.38188
4720,8,0,2,AND,1,2,2.02429
4721,0,0,0,AND,1,0,6.14002
4721,1,0,0,AND,1,1,1.91137
4721,2,0,0,AND,1,2,8.0398
4721,3,0,1,AND,1,0,4.65041
4721,4,0,1,AND,1,1,1.35807
4721,5,0,1,AND,1,2,2.27577
4721,6,0,2,AND,1,0,7.38578
4721,7,0,2,AND,1,1,0.255135
4721,8,0,2,AND,1,2,4.00769
4722,0,0,0,AND,1,0,2.16254
4722,1,0,0,AND,1,1,2.87027
4722,2,0,0,AND,1,2,5.40696
4722,3,0,1,AND,1,0,0.960723
4722,4,0,1,AND,1,1,0.4944
4722,5,0,1,AND,1,2,7.60308
4722,6,0,2,AND,1,0,1.49297
4722,7,0,2,AND,1,1,0.653706
4722,8,0,2,AND,1,2,0.611286
4723,0,0,0,AND,1,0,8.40175
4723,1,0,0,AND,1,1,2.87301
4723,2,0,0,AND,1,2,6.94754
4723,3,0,1,AND,1,0,4.22285
4723,4,0,1,AND,1,1,3.61034
4723,5,0,1,AND,1,2,3.3607
4723,6,0,2,AND,1,0,3.17026
4723,7,0,2,AND,1,1,0.777612
4723,8,0,2,AND,1,2,3.48369
4724,0,0,0,AND,1,0,6.10035
4724,1,0,0,AND,1,1,7.67357
4724,2,0,0,AND,1,2,6.83309
4724,3,0,1,AND,1,0,2.71981
4724,4,0,1,AND,1,1,3.40068
4724,5,0,1,AND,1,2,3.85327
4724,6,0,2,AND,1,0,4.6379
4724,7,0,2,AND,1,1,0.605487
4724,8,0,2,AND,1,2,2.54463
4725,0,0,0,AND,1,0,0.0302133
4725,1,0,0,AND,1,1,4.28632
4725,2,0,0,AND,1,2,5.21195
4725,3,0,1,AND,1,0,0.281381
4725,4,0,1,AND,1,1,0.67568
4725,5,0,1,AND,1,2,5.29191
4725,6,0,2,AND,1,0,9.93835
4725,7,0,2,AND,1,1,0.945463
4725,8,0,2,AND,1,2,5.22324
4726,0,0,0,AND,1,0,2.83151
4726,1,0,0,AND,1,1,2.47871
4726,2,0,0,AND,1,2,9.42961
4726,3,0,1,AND,1,0,6.50533
4726,4,0,1,AND,1,1,3.72814
4726,5,0,1,AND,1,2,2.24433
4726,6,0,2,AND,1,0,2.35023
4726,7,0,2,AND,1,1,0.363475
4726,8,0,2,AND,1,2,1.99194
4727,0,0,0,AND,1,0,7.87866
4727,1,0,0,AND,1,1,1.14933
4727,2,0,0,AND,1,2,9.89624
4727,3,0,1,AND,1,0,7.44896
4727,4,0,1,AND,1,1,0.268868
4727,5,0,1,AND,1,2,4.48073
4727,6,0,2,AND,1,0,5.21348
4727,7,0,2,AND,1,1,0.16419
4727,8,0,2,AND,1,2,6.49586
4728,0,0,0,AND,1,0,2.80984
4728,1,0,0,AND,1,1,3.48582
4728,2,0,0,AND,1,2,7.9107
4728,3,0,1,AND,1,0,1.44169
4728,4,0,1,AND,1,1,1.81646
4728,5,0,1,AND,1,2,0.361034
4728,6,0,2,AND,1,0,6.59871
4728,7,0,2,AND,1,1,1.0361
4728,8,0,2,AND,1,2,3.42906
4729,0,0,0,AND,1,0,8.40175
4729,1,0,0,AND,1,1,2.87301
4729,2,0,0,AND,1,2,9.03867
4729,3,0,1,AND,1,0,6.60634
4729,4,0,1,AND,1,1,2.53609
4729,5,0,1,AND,1,2,1.42308
4729,6,0,2,AND,1,0,4.35835
4729,7,0,2,AND,1,1,0.0723289
4729,8,0,2,AND,1,2,1.7127
4730,0,0,0,AND,1,0,8.40175
4730,1,0,0,AND,1,1,2.87301
4730,2,0,0,AND,1,2,9.03867
4730,3,0,1,AND,1,0,6.60634
4730,4,0,1,AND,1,1,2.53609
4730,5,0,1,AND,1,2,1.42308
4730,6,0,2,AND,1,0,7.98425
4730,7,0,2,AND,1,1,0.280465
4730,8,0,2,AND,1,2,5.70208
4731,0,0,0,AND,1,0,8.40175
4731,1,0,0,AND,1,1,2.87301
4731,2,0,0,AND,1,2,9.03867
4731,3,0,1,AND,1,0,6.60634
4731,4,0,1,AND,1,1,2.52876
4731,5,0,1,AND,1,2,2.80801
4731,6,0,2,AND,1,0,1.7542
4731,7,0,2,AND,1,1,0.286874
4731,8,0,2,AND,1,2,4.35102
4732,0,0,0,AND,1,0,8.40175
4732,1,0,0,AND,1,1,2.87301
4732,2,0,0,AND,1,2,9.03867
4732,3,0,1,AND,1,0,6.60634
4732,4,0,1,AND,1,1,2.52876
4732,5,0,1,AND,1,2,1.31504
4732,6,0,2,AND,1,0,5.31541
4732,7,0,2,AND,1,1,0.42909
4732,8,0,2,AND,1,2,8.76736
4733,0,0,0,AND,1,0,5.4915
4733,1,0,0,AND,1,1,3.48582
4733,2,0,0,AND,1,2,6.24043
4733,3,0,1,AND,1,0,0.255745
4733,4,0,1,AND,1,1,2.22938
4733,5,0,1,AND,1,2,5.88397
4733,6,0,2,AND,1,0,7.89514
4733,7,0,2,AND,1,1,0.953093
4733,8,0,2,AND,1,2,3.58623
4734,0,0,0,AND,1,0,6.14002
4734,1,0,0,AND,1,1,1.91137
4734,2,0,0,AND,1,2,8.0398
4734,3,0,1,AND,1,0,6.50533
4734,4,0,1,AND,1,1,2.53609
4734,5,0,1,AND,1,2,1.42308
4734,6,0,2,AND,1,0,6.03504
4734,7,0,2,AND,1,1,0.749229
4734,8,0,2,AND,1,2,8.41975
4735,0,0,0,AND,1,0,2.34046
4735,1,0,0,AND,1,1,3.31156
4735,2,0,0,AND,1,2,6.24043
4735,3,0,1,AND,1,0,0.255745
4735,4,0,1,AND,1,1,1.99286
4735,5,0,1,AND,1,2,1.69256
4735,6,0,2,AND,1,0,5.19791
4735,7,0,2,AND,1,1,2.00537
4735,8,0,2,AND,1,2,3.4434
4736,0,0,0,AND,1,0,2.80984
4736,1,0,0,AND,1,1,3.48582
4736,2,0,0,AND,1,2,7.9107
4736,3,0,1,AND,1,0,0.969573
4736,4,0,1,AND,1,1,1.11515
4736,5,0,1,AND,1,2,1.31504
4736,6,0,2,AND,1,0,9.75646
4736,7,0,2,AND,1,1,0.0366222
4736,8,0,2,AND,1,2,9.32035
4737,0,0,0,AND,1,0,9.94171
4737,1,0,0,AND,1,1,3.00882
4737,2,0,0,AND,1,2,8.81283
4737,3,0,1,AND,1,0,3.89966
4737,4,0,1,AND,1,1,1.83782
4737,5,0,1,AND,1,2,2.60292
4737,6,0,2,AND,1,0,2.84921
4737,7,0,2,AND,1,1,0.581683
4737,8,0,2,AND,1,2,7.28202
4738,0,0,0,AND,1,0,8.40175
4738,1,0,0,AND,1,1,2.87301
4738,2,0,0,AND,1,2,9.03867
4738,3,0,1,AND,1,0,6.60634
4738,4,0,1,AND,1,1,3.29478
4738,5,0,1,AND,1,2,1.6126
4738,6,0,2,AND,1,0,9.80377
4738,7,0,2,AND,1,1,0.711386
4738,8,0,2,AND,1,2,1.63884
4739,0,0,0,AND,1,0,8.40175
4739,1,0,0,AND,1,1,2.87301
4739,2,0,0,AND,1,2,9.03867
4739,3,0,1,AND,1,0,6.60634
4739,4,0,1,AND,1,1,2.52876
4739,5,0,1,AND,1,2,2.58034
4739,6,0,2,AND,1,0,0.0402844
4739,7,0,2,AND,1,1,0.438856
4739,8,0,2,AND,1,2,5.42222
4740,0,0,0,AND,1,0,6.01581
4740,1,0,0,AND,1,1,3.12815
4740,2,0,0,AND,1,2,9.35026
4740,3,0,1,AND,1,0,1.88391
4740,4,0,1,AND,1,1,2.51289
4740,5,0,1,AND,1,2,2.97037
4740,6,0,2,AND,1,0,9.05911
4740,7,0,2,AND,1,1,0.879238
4740,8,0,2,AND,1,2,1.62114
4741,0,0,0,AND,1,0,8.40175
4741,1,0,0,AND,1,1,2.87301
4741,2,0,0,AND,1,2,9.03867
4741,3,0,1,AND,1,0,6.60634
4741,4,0,1,AND,1,1,3.29478
4741,5,0,1,AND,1,2,1.6126
4741,6,0,2,AND,1,0,9.80377
4741,7,0,2,AND,1,1,0.711386
4741,8,0,2,AND,1,2,8.73226
4742,0,0,0,AND,1,0,8.40175
4742,1,0,0,AND,1,1,2.87301
4742,2,0,0,AND,1,2,9.03867
4742,3,0,1,AND,1,0,6.60634
4742,4,0,1,AND,1,1,2.52876
4742,5,0,1,AND,1,2,2.80801
4742,6,0,2,AND,1,0,7.07999
4742,7,0,2,AND,1,1,0.461745
4742,8,0,2,AND,1,2,1.39561
4743,0,0,0,AND,1,0,8.40175
4743,1,0,0,AND,1,1,2.87301
4743,2,0,0,AND,1,2,9.03867
4743,3,0,1,AND,1,0,4.37819
4743,4,0,1,AND,1,1,3.4315
4743,5,0,1,AND,1,2,1.45238
4743,6,0,2,AND,1,0,0.984222
4743,7,0,2,AND,1,1,0.656453
4743,8,0,2,AND,1,2,5.98071
4744,0,0,0,AND,1,0,6.14002
4744,1,0,0,AND,1,1,1.91137
4744,2,0,0,AND,1,2,8.0398
4744,3,0,1,AND,1,0,4.65041
4744,4,0,1,AND,1,1,1.35807
4744,5,0,1,AND,1,2,2.80801
4744,6,0,2,AND,1,0,4.10779
4744,7,0,2,AND,1,1,1.29521
4744,8,0,2,AND,1,2,8.32881
4745,0,0,0,AND,1,0,8.40175
4745,1,0,0,AND,1,1,2.87301
4745,2,0,0,AND,1,2,9.03867
4745,3,0,1,AND,1,0,6.60634
4745,4,0,1,AND,1,1,0.646687
4745,5,0,1,AND,1,2,3.49467
4745,6,0,2,AND,1,0,0.802026
4745,7,0,2,AND,1,1,1.52562
4745,8,0,2,AND,1,2,7.77612
4746,0,0,0,AND,1,0,8.40175
4746,1,0,0,AND,1,1,2.87301
4746,2,0,0,AND,1,2,9.03867
4746,3,0,1,AND,1,0,0.185858
4746,4,0,1,AND,1,1,1.3834
4746,5,0,1,AND,1,2,2.60292
4746,6,0,2,AND,1,0,7.29881
4746,7,0,2,AND,1,1,0.241707
4746,8,0,2,AND,1,2,9.24528
4747,0,0,0,AND,1,0,8.40175
4747,1,0,0,AND,1,1,3.00882
4747,2,0,0,AND,1,2,8.81283
4747,3,0,1,AND,1,0,0.180059
4747,4,0,1,AND,1,1,2.8431
4747,5,0,1,AND,1,2,3.49467
4747,6,0,2,AND,1,0,0.0863674
4747,7,0,2,AND,1,1,0.16419
4747,8,0,2,AND,1,2,4.89547
4748,0,0,0,AND,1,0,6.14002
4748,1,0,0,AND,1,1,1.91137
4748,2,0,0,AND,1,2,8.0398
4748,3,0,1,AND,1,0,6.50533
4748,4,0,1,AND,1,1,2.53609
4748,5,0,1,AND,1,2,1.42308
4748,6,0,2,AND,1,0,7.98425
4748,7,0,2,AND,1,1,0.280465
4748,8,0,2,AND,1,2,9.82543
4749,0,0,0,AND,1,0,2.584
4749,1,0,0,AND,1,1,2.96884
4749,2,0,0,AND,1,2,7.52068
4749,3,0,1,AND,1,0,7.38823
4749,4,0,1,AND,1,1,0.305185
4749,5,0,1,AND,1,2,0.249336
4749,6,0,2,AND,1,0,4.57472
4749,7,0,2,AND,1,1,1.35411
4749,8,0,2,AND,1,2,3.82488
4750,0,0,0,AND,1,0,1.75115
4750,1,0,0,AND,1,1,1.66601
4750,2,0,0,AND,1,2,9.1232
4750,3,0,1,AND,1,0,9.50804
4750,4,0,1,AND,1,1,0.612812
4750,5,0,1,AND,1,2,2.80801
4750,6,0,2,AND,1,0,1.88452
4750,7,0,2,AND,1,1,1.06357
4750,8,0,2,AND,1,2,4.48744
4751,0,0,0,AND,1,0,8.40175
4751,1,0,0,AND,1,1,2.87301
4751,2,0,0,AND,1,2,9.03867
4751,3,0,1,AND,1,0,7.9873
4751,4,0,1,AND,1,1,0.892361
4751,5,0,1,AND,1,2,2.07434
4751,6,0,2,AND,1,0,7.75231
4751,7,0,2,AND,1,1,0.68453
4751,8,0,2,AND,1,2,7.3159
4752,0,0,0,AND,1,0,6.14002
4752,1,0,0,AND,1,1,1.91137
4752,2,0,0,AND,1,2,8.0398
4752,3,0,1,AND,1,0,6.50533
4752,4,0,1,AND,1,1,2.53609
4752,5,0,1,AND,1,2,2.6719
4752,6,0,2,AND,1,0,7.22831
4752,7,0,2,AND,1,1,0.106204
4752,8,0,2,AND,1,2,7.07297
4753,0,0,0,AND,1,0,8.40175
4753,1,0,0,AND,1,1,3.00882
4753,2,0,0,AND,1,2,8.81283
4753,3,0,1,AND,1,0,0.180059
4753,4,0,1,AND,1,1,2.8431
4753,5,0,1,AND,1,2,3.49467
4753,6,0,2,AND,1,0,0.802026
4753,7,0,2,AND,1,1,1.1829
4753,8,0,2,AND,1,2,2.77535
4754,0,0,0,AND,1,0,0.783105
4754,1,0,0,AND,1,1,2.81503
4754,2,0,0,AND,1,2,7.1572
4754,3,0,1,AND,1,0,4.30769
4754,4,0,1,AND,1,1,3.32865
4754,5,0,1,AND,1,2,1.42308
4754,6,0,2,AND,1,0,3.17026
4754,7,0,2,AND,1,1,0.148625
4754,8,0,2,AND,1,2,7.64489
4755,0,0,0,AND,1,0,8.40175
4755,1,0,0,AND,1,1,2.87301
4755,2,0,0,AND,1,2,9.03867
4755,3,0,1,AND,1,0,9.19217
4755,4,0,1,AND,1,1,3.61034
4755,5,0,1,AND,1,2,1.6126
4755,6,0,2,AND,1,0,9.80377
4755,7,0,2,AND,1,1,1.43254
4755,8,0,2,AND,1,2,6.30177
4756,0,0,0,AND,1,0,8.40175
4756,1,0,0,AND,1,1,2.87301
4756,2,0,0,AND,1,2,9.03867
4756,3,0,1,AND,1,0,2.55715
4756,4,0,1,AND,1,1,0.646687
4756,5,0,1,AND,1,2,3.53435
4756,6,0,2,AND,1,0,1.62297
4756,7,0,2,AND,1,1,0.925932
4756,8,0,2,AND,1,2,5.71154
4757,0,0,0,AND,1,0,8.40175
4757,1,0,0,AND,1,1,2.87301
4757,2,0,0,AND,1,2,9.03867
4757,3,0,1,AND,1,0,6.60634
4757,4,0,1,AND,1,1,0.612812
4757,5,0,1,AND,1,2,2.80801
4757,6,0,2,AND,1,0,8.40968
4757,7,0,2,AND,1,1,1.76885
4757,8,0,2,AND,1,2,5.1738
4758,0,0,0,AND,1,0,1.67852
4758,1,0,0,AND,1,1,4.77554
4758,2,0,0,AND,1,2,6.16352
4758,3,0,1,AND,1,0,7.56401
4758,4,0,1,AND,1,1,0.796838
4758,5,0,1,AND,1,2,3.79681
4758,6,0,2,AND,1,0,3.9848
4758,7,0,2,AND,1,1,0.461745
4758,8,0,2,AND,1,2,5.18815
4759,0,0,0,AND,1,0,4.98917
4759,1,0,0,AND,1,1,2.77535
4759,2,0,0,AND,1,2,7.69127
4759,3,0,1,AND,1,0,0.639668
4759,4,0,1,AND,1,1,3.07321
4759,5,0,1,AND,1,2,0.517289
4759,6,0,2,AND,1,0,9.63439
4759,7,0,2,AND,1,1,0.809046
4759,8,0,2,AND,1,2,6.61397
4760,0,0,0,AND,1,0,9.04691
4760,1,0,0,AND,1,1,2.74575
4760,2,0,0,AND,1,2,7.65435
4760,3,0,1,AND,1,0,0.491653
4760,4,0,1,AND,1,1,0.890225
4760,5,0,1,AND,1,2,0.443739
4760,6,0,2,AND,1,0,1.72155
4760,7,0,2,AND,1,1,0.313425
4760,8,0,2,AND,1,2,1.41087
4761,0,0,0,AND,1,0,2.83151
4761,1,0,0,AND,1,1,2.47871
4761,2,0,0,AND,1,2,9.03867
4761,3,0,1,AND,1,0,6.60634
4761,4,0,1,AND,1,1,0.0256355
4761,5,0,1,AND,1,2,5.02396
4761,6,0,2,AND,1,0,4.4908
4761,7,0,2,AND,1,1,0.0744652
4761,8,0,2,AND,1,2,5.63005
4762,0,0,0,AND,1,0,8.40175
4762,1,0,0,AND,1,1,2.87301
4762,2,0,0,AND,1,2,9.03867
4762,3,0,1,AND,1,0,6.50533
4762,4,0,1,AND,1,1,2.53609
4762,5,0,1,AND,1,2,1.42308
4762,6,0,2,AND,1,0,7.69127
4762,7,0,2,AND,1,1,1.96478
4762,8,0,2,AND,1,2,5.51256
4763,0,0,0,AND,1,0,4.73281
4763,1,0,0,AND,1,1,2.63253
4763,2,0,0,AND,1,2,7.86432
4763,3,0,1,AND,1,0,8.75423
4763,4,0,1,AND,1,1,1.35807
4763,5,0,1,AND,1,2,2.73202
4763,6,0,2,AND,1,0,5.95996
4763,7,0,2,AND,1,1,0.345775
4763,8,0,2,AND,1,2,9.75311
4764,0,0,0,AND,1,0,6.6802
4764,1,0,0,AND,1,1,3.59508
4764,2,0,0,AND,1,2,7.57469
4764,3,0,1,AND,1,0,6.61824
4764,4,0,1,AND,1,1,4.91745
4764,5,0,1,AND,1,2,2.43934
4764,6,0,2,AND,1,0,9.75646
4764,7,0,2,AND,1,1,0.0366222
4764,8,0,2,AND,1,2,6.4742
4765,0,0,0,AND,1,0,4.73281
4765,1,0,0,AND,1,1,2.63253
4765,2,0,0,AND,1,2,7.86432
4765,3,0,1,AND,1,0,8.75423
4765,4,0,1,AND,1,1,1.35807
4765,5,0,1,AND,1,2,3.53435
4765,6,0,2,AND,1,0,0.432752
4765,7,0,2,AND,1,1,0.466018
4765,8,0,2,AND,1,2,3.48186
4766,0,0,0,AND,1,0,8.40175
4766,1,0,0,AND,1,1,2.87301
4766,2,0,0,AND,1,2,8.9227
4766,3,0,1,AND,1,0,2.41218
4766,4,0,1,AND,1,1,0.341807
4766,5,0,1,AND,1,2,0.390942
4766,6,0,2,AND,1,0,7.87133
4766,7,0,2,AND,1,1,1.07517
4766,8,0,2,AND,1,2,6.16596
4767,0,0,0,AND,1,0,6.14002
4767,1,0,0,AND,1,1,1.91137
4767,2,0,0,AND,1,2,8.0398
4767,3,0,1,AND,1,0,6.50533
4767,4,0,1,AND,1,1,2.53609
4767,5,0,1,AND,1,2,1.42308
4767,6,0,2,AND,1,0,3.45439
4767,7,0,2,AND,1,1,0.422071
4767,8,0,2,AND,1,2,0.247505
4768,0,0,0,AND,1,0,2.80984
4768,1,0,0,AND,1,1,3.48582
4768,2,0,0,AND,1,2,5.59618
4768,3,0,1,AND,1,0,5.12162
4768,4,0,1,AND,1,1,2.48604
4768,5,0,1,AND,1,2,3.35307
4768,6,0,2,AND,1,0,7.64977
4768,7,0,2,AND,1,1,0.114139
4768,8,0,2,AND,1,2,7.68761
4769,0,0,0,AND,1,0,8.40175
4769,1,0,0,AND,1,1,2.87301
4769,2,0,0,AND,1,2,9.03867
4769,3,0,1,AND,1,0,6.60634
4769,4,0,1,AND,1,1,2.64138
4769,5,0,1,AND,1,2,3.27464
4769,6,0,2,AND,1,0,0.432752
4769,7,0,2,AND,1,1,0.340587
4769,8,0,2,AND,1,2,4.70931
4770,0,0,0,AND,1,0,4.98917
4770,1,0,0,AND,1,1,2.77535
4770,2,0,0,AND,1,2,8.2458
4770,3,0,1,AND,1,0,5.78753
4770,4,0,1,AND,1,1,2.31727
4770,5,0,1,AND,1,2,0.804773
4770,6,0,2,AND,1,0,3.4022
4770,7,0,2,AND,1,1,0.184942
4770,8,0,2,AND,1,2,2.32368
4771,0,0,0,AND,1,0,0.128483
4771,1,0,0,AND,1,1,3.19559
4771,2,0,0,AND,1,2,8.70693
4771,3,0,1,AND,1,0,8.27326
4771,4,0,1,AND,1,1,3.46568
4771,5,0,1,AND,1,2,3.53435
4771,6,0,2,AND,1,0,1.62297
4771,7,0,2,AND,1,1,0.0689718
4771,8,0,2,AND,1,2,3.19437
4772,0,0,0,AND,1,0,0.128483
4772,1,0,0,AND,1,1,3.19559
4772,2,0,0,AND,1,2,8.70693
4772,3,0,1,AND,1,0,8.27326
4772,4,0,1,AND,1,1,2.33985
4772,5,0,1,AND,1,2,2.10578
4772,6,0,2,AND,1,0,5.48479
4772,7,0,2,AND,1,1,1.07883
4772,8,0,2,AND,1,2,5.42253
4773,0,0,0,AND,1,0,6.14002
4773,1,0,0,AND,1,1,1.91137
4773,2,0,0,AND,1,2,8.0398
4773,3,0,1,AND,1,0,6.50533
4773,4,0,1,AND,1,1,2.53609
4773,5,0,1,AND,1,2,1.42308
4773,6,0,2,AND,1,0,0.432752
4773,7,0,2,AND,1,1,1.54118
4773,8,0,2,AND,1,2,5.09751
4774,0,0,0,AND,1,0,6.14002
4774,1,0,0,AND,1,1,1.91137
4774,2,0,0,AND,1,2,8.0398
4774,3,0,1,AND,1,0,6.50533
4774,4,0,1,AND,1,1,2.53609
4774,5,0,1,AND,1,2,1.42308
4774,6,0,2,AND,1,0,0.432752
4774,7,0,2,AND,1,1,1.00314
4774,8,0,2,AND,1,2,6.51601
4775,0,0,0,AND,1,0,6.14002
4775,1,0,0,AND,1,1,1.91137
4775,2,0,0,AND,1,2,8.0398
4775,3,0,1,AND,1,0,6.50533
4775,4,0,1,AND,1,1,2.53609
4775,5,0,1,AND,1,2,1.42308
4775,6,0,2,AND,1,0,6.37196
4775,7,0,2,AND,1,1,0.525834
4775,8,0,2,AND,1,2,3.04636
4776,0,0,0,AND,1,0,6.14002
4776,1,0,0,AND,1,1,1.91137
4776,2,0,0,AND,1,2,8.0398
4776,3,0,1,AND,1,0,6.50533
4776,4,0,1,AND,1,1,2.53609
4776,5,0,1,AND,1,2,1.42308
4776,6,0,2,AND,1,0,0.432752
4776,7,0,2,AND,1,1,1.54118
4776,8,0,2,AND,1,2,3.98724
4777,0,0,0,AND,1,0,4.11481
4777,1,0,0,AND,1,1,2.75552
4777,2,0,0,AND,1,2,9.26695
4777,3,0,1,AND,1,0,6.30696
4777,4,0,1,AND,1,1,0.723594
4777,5,0,1,AND,1,2,0.701621
4777,6,0,2,AND,1,0,9.7644
4777,7,0,2,AND,1,1,1.38188
4777,8,0,2,AND,1,2,4.65224
4778,0,0,0,AND,1,0,6.14002
4778,1,0,0,AND,1,1,1.91137
4778,2,0,0,AND,1,2,8.0398
4778,3,0,1,AND,1,0,6.50533
4778,4,0,1,AND,1,1,2.53609
4778,5,0,1,AND,1,2,1.42308
4778,6,0,2,AND,1,0,0.432752
4778,7,0,2,AND,1,1,0.280465
4778,8,0,2,AND,1,2,9.60448
4779,0,0,0,AND,1,0,4.73281
4779,1,0,0,AND,1,1,2.63253
4779,2,0,0,AND,1,2,7.86432
4779,3,0,1,AND,1,0,8.75423
4779,4,0,1,AND,1,1,0.407422
4779,5,0,1,AND,1,2,2.8254
4779,6,0,2,AND,1,0,8.12433
4779,7,0,2,AND,1,1,0.461745
4779,8,0,2,AND,1,2,3.65246
4780,0,0,0,AND,1,0,1.11881
4780,1,0,0,AND,1,1,2.02704
4780,2,0,0,AND,1,2,9.84619
4780,3,0,1,AND,1,0,4.8674
4780,4,0,1,AND,1,1,2.58431
4780,5,0,1,AND,1,2,1.80059
4780,6,0,2,AND,1,0,7.68822
4780,7,0,2,AND,1,1,1.68737
4780,8,0,2,AND,1,2,3.22794
4781,0,0,0,AND,1,0,4.73281
4781,1,0,0,AND,1,1,2.63253
4781,2,0,0,AND,1,2,7.86432
4781,3,0,1,AND,1,0,8.75423
4781,4,0,1,AND,1,1,0.407422
4781,5,0,1,AND,1,2,2.8254
4781,6,0,2,AND,1,0,9.95148
4781,7,0,2,AND,1,1,1.61687
4781,8,0,2,AND,1,2,3.26273
4782,0,0,0,AND,1,0,0.128483
4782,1,0,0,AND,1,1,3.19559
4782,2,0,0,AND,1,2,8.70693
4782,3,0,1,AND,1,0,8.27326
4782,4,0,1,AND,1,1,3.15561
4782,5,0,1,AND,1,2,4.99649
4782,6,0,2,AND,1,0,8.77926
4782,7,0,2,AND,1,1,0.491653
4782,8,0,2,AND,1,2,3.00821
4783,0,0,0,AND,1,0,8.40175
4783,1,0,0,AND,1,1,2.87301
4783,2,0,0,AND,1,2,9.03867
4783,3,0,1,AND,1,0,9.19217
4783,4,0,1,AND,1,1,3.61034
4783,5,0,1,AND,1,2,1.42308
4783,6,0,2,AND,1,0,0.432752
4783,7,0,2,AND,1,1,0.345164
4783,8,0,2,AND,1,2,9.5468
4784,0,0,0,AND,1,0,1.75115
4784,1,0,0,AND,1,1,1.66601
4784,2,0,0,AND,1,2,8.94864
4784,3,0,1,AND,1,0,9.47325
4784,4,0,1,AND,1,1,1.90008
4784,5,0,1,AND,1,2,2.73202
4784,6,0,2,AND,1,0,0.421461
4784,7,0,2,AND,1,1,0.526749
4784,8,0,2,AND,1,2,1.38127
4785,0,0,0,AND,1,0,2.584
4785,1,0,0,AND,1,1,2.96884
4785,2,0,0,AND,1,2,7.52068
4785,3,0,1,AND,1,0,1.44169
4785,4,0,1,AND,1,1,1.81646
4785,5,0,1,AND,1,2,3.27464
4785,6,0,2,AND,1,0,1.27018
4785,7,0,2,AND,1,1,0.0918607
4785,8,0,2,AND,1,2,7.61742
4786,0,0,0,AND,1,0,4.11481
4786,1,0,0,AND,1,1,2.75552
4786,2,0,0,AND,1,2,9.26695
4786,3,0,1,AND,1,0,6.30696
4786,4,0,1,AND,1,1,3.14646
4786,5,0,1,AND,1,2,3.8496
4786,6,0,2,AND,1,0,3.17698
4786,7,0,2,AND,1,1,1.16855
4786,8,0,2,AND,1,2,2.18146
4787,0,0,0,AND,1,0,8.40175
4787,1,0,0,AND,1,1,2.87301
4787,2,0,0,AND,1,2,9.03867
4787,3,0,1,AND,1,0,9.50804
4787,4,0,1,AND,1,1,0.612812
4787,5,0,1,AND,1,2,2.80801
4787,6,0,2,AND,1,0,4.10779
4787,7,0,2,AND,1,1,1.29521
4787,8,0,2,AND,1,2,8.48628
4788,0,0,0,AND,1,0,2.83151
4788,1,0,0,AND,1,1,2.47871
4788,2,0,0,AND,1,2,9.42961
4788,3,0,1,AND,1,0,3.19956
4788,4,0,1,AND,1,1,0.830714
4788,5,0,1,AND,1,2,1.31504
4788,6,0,2,AND,1,0,5.31541
4788,7,0,2,AND,1,1,0.626545
4788,8,0,2,AND,1,2,9.17539
4789,0,0,0,AND,1,0,6.14002
4789,1,0,0,AND,1,1,1.91137
4789,2,0,0,AND,1,2,8.0398
4789,3,0,1,AND,1,0,6.50533
4789,4,0,1,AND,1,1,2.53609
4789,5,0,1,AND,1,2,1.42308
4789,6,0,2,AND,1,0,0.432752
4789,7,0,2,AND,1,1,0.711386
4789,8,0,2,AND,1,2,9.36522
4790,0,0,0,AND,1,0,1.75115
4790,1,0,0,AND,1,1,1.66601
4790,2,0,0,AND,1,2,8.94864
4790,3,0,1,AND,1,0,9.47325
4790,4,0,1,AND,1,1,1.90008
4790,5,0,1,AND,1,2,1.42308
4790,6,0,2,AND,1,0,1.35136
4790,7,0,2,AND,1,1,1.04495
4790,8,0,2,AND,1,2,1.33885
4791,0,0,0,AND,1,0,8.40175
4791,1,0,0,AND,1,1,2.87301
4791,2,0,0,AND,1,2,9.03867
4791,3,0,1,AND,1,0,6.60634
4791,4,0,1,AND,1,1,2.52876
4791,5,0,1,AND,1,2,1.42308
4791,6,0,2,AND,1,0,0.432752
4791,7,0,2,AND,1,1,0.0262459
4791,8,0,2,AND,1,2,5.24155
4792,0,0,0,AND,1,0,0.762963
4792,1,0,0,AND,1,1,3.02408
4792,2,0,0,AND,1,2,8.09046
4792,3,0,1,AND,1,0,4.60006
4792,4,0,1,AND,1,1,5.15061
4792,5,0,1,AND,1,2,0.847499
4792,6,0,2,AND,1,0,3.16263
4792,7,0,2,AND,1,1,0.302744
4792,8,0,2,AND,1,2,5.18082
4793,0,0,0,AND,1,0,9.94171
4793,1,0,0,AND,1,1,3.00882
4793,2,0,0,AND,1,2,8.81283
4793,3,0,1,AND,1,0,0.180059
